,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
1467,22004,1610612756,PHX,Phoenix Suns,0020400305,2004-12-13,PHX vs. ORL,W,240,121,46,90,0.511,13,30,0.433,16,25,0.64,14,33,47,30,6,10,12,22,21.0
1468,22004,1610612756,PHX,Phoenix Suns,0020400284,2004-12-10,PHX vs. CHA,W,240,115,45,85,0.529,10,22,0.455,15,20,0.75,7,36,43,29,2,7,15,14,9.0
1469,22004,1610612756,PHX,Phoenix Suns,0020400272,2004-12-08,PHX @ LAL,W,240,113,41,87,0.471,16,34,0.471,15,18,0.833,11,30,41,30,10,5,12,16,3.0
1470,22004,1610612756,PHX,Phoenix Suns,0020400261,2004-12-07,PHX vs. GSW,W,240,118,42,87,0.483,8,20,0.4,26,35,0.743,8,39,47,21,5,9,11,16,14.0
1471,22004,1610612756,PHX,Phoenix Suns,0020400247,2004-12-05,PHX @ POR,W,240,121,43,90,0.478,15,27,0.556,20,25,0.8,18,26,44,26,5,8,13,19,22.0
1472,22004,1610612756,PHX,Phoenix Suns,0020400230,2004-12-03,PHX vs. MIN,L,240,93,37,92,0.402,2,18,0.111,17,21,0.81,14,33,47,16,6,4,14,20,-4.0
1473,22004,1610612756,PHX,Phoenix Suns,0020400218,2004-12-01,PHX vs. CLE,W,240,120,47,89,0.528,8,18,0.444,18,21,0.857,12,36,48,19,5,3,13,13,19.0
1474,22004,1610612756,PHX,Phoenix Suns,0020400209,2004-11-30,PHX @ UTA,W,240,115,42,78,0.538,8,26,0.308,23,30,0.767,4,28,32,25,10,9,7,20,13.0
1475,22004,1610612756,PHX,Phoenix Suns,0020400180,2004-11-26,PHX vs. NOH,W,240,95,34,82,0.415,10,24,0.417,17,23,0.739,14,30,44,21,6,9,17,22,9.0
1476,22004,1610612756,PHX,Phoenix Suns,0020400168,2004-11-24,PHX vs. MIL,W,240,111,43,88,0.489,8,19,0.421,17,23,0.739,9,30,39,21,5,5,8,18,7.0
1477,22004,1610612756,PHX,Phoenix Suns,0020400149,2004-11-22,PHX vs. CHI,W,239,100,34,80,0.425,7,30,0.233,25,31,0.806,13,38,51,22,4,6,15,22,18.0
1478,22004,1610612756,PHX,Phoenix Suns,0020400137,2004-11-21,PHX @ LAC,W,240,122,44,82,0.537,11,19,0.579,23,34,0.676,11,23,34,27,9,9,13,21,11.0
1479,22004,1610612756,PHX,Phoenix Suns,0020400126,2004-11-19,PHX vs. LAL,W,240,107,42,92,0.457,7,28,0.25,16,21,0.762,15,29,44,24,2,7,6,17,5.0
1480,22004,1610612756,PHX,Phoenix Suns,0020400111,2004-11-17,PHX @ NOH,W,240,95,37,70,0.529,6,14,0.429,15,24,0.625,8,25,33,22,7,7,11,10,11.0
1481,22004,1610612756,PHX,Phoenix Suns,0020400102,2004-11-16,PHX @ DAL,W,240,107,43,90,0.478,7,27,0.259,14,25,0.56,15,39,54,28,5,4,20,20,6.0
1482,22004,1610612756,PHX,Phoenix Suns,0020400089,2004-11-13,PHX vs. SAC,L,240,111,41,81,0.506,9,24,0.375,20,22,0.909,15,27,42,15,4,9,17,21,-2.0
1483,22004,1610612756,PHX,Phoenix Suns,0020400063,2004-11-10,PHX @ CLE,L,265,109,41,102,0.402,9,21,0.429,18,26,0.692,11,36,47,24,3,7,14,29,-5.0
1484,22004,1610612756,PHX,Phoenix Suns,0020400055,2004-11-09,PHX @ CHI,W,240,94,32,80,0.4,7,22,0.318,23,27,0.852,12,42,54,24,5,8,14,19,20.0
1485,22004,1610612756,PHX,Phoenix Suns,0020400034,2004-11-06,PHX @ NJN,W,240,112,39,68,0.574,7,14,0.5,27,36,0.75,11,31,42,21,9,7,15,23,32.0
1486,22004,1610612756,PHX,Phoenix Suns,0020400021,2004-11-05,PHX @ PHI,W,240,108,39,89,0.438,11,28,0.393,19,26,0.731,16,27,43,25,11,2,15,23,10.0
1487,22004,1610612756,PHX,Phoenix Suns,0020400013,2004-11-03,PHX vs. ATL,W,240,112,45,89,0.506,5,19,0.263,17,25,0.68,17,38,55,15,13,8,21,26,30.0
1488,12004,1610612756,PHX,Phoenix Suns,0010400119,2004-10-29,PHX @ SAC,W,70,124,47,88,0.534,9,16,0.563,21,29,0.724,20,39,59,31,7,5,20,24,
1489,12004,1610612756,PHX,Phoenix Suns,0010400113,2004-10-28,PHX @ LAC,W,70,109,33,79,0.418,6,19,0.316,37,45,0.822,14,37,51,19,8,5,15,32,
1490,12004,1610612756,PHX,Phoenix Suns,0010400095,2004-10-26,PHX vs. SEA,W,75,103,34,70,0.486,5,15,0.333,30,40,0.75,11,33,44,17,7,7,21,31,
1491,22003,1610612756,PHX,Phoenix Suns,0020301185,2004-04-14,PHX @ UTA,W,240,89,34,71,0.479,7,16,0.438,14,23,0.609,11,28,39,18,9,8,20,29,5.0
1492,22003,1610612756,PHX,Phoenix Suns,0020301174,2004-04-13,PHX vs. LAC,L,240,96,39,91,0.429,8,15,0.533,10,16,0.625,13,29,42,17,12,2,8,17,-2.0
1493,22003,1610612756,PHX,Phoenix Suns,0020301158,2004-04-11,PHX vs. MEM,W,240,89,30,69,0.435,3,8,0.375,26,31,0.839,7,36,43,11,8,7,20,25,6.0
1494,22003,1610612756,PHX,Phoenix Suns,0020301144,2004-04-09,PHX vs. SAC,W,240,101,35,81,0.432,10,17,0.588,21,28,0.75,14,33,47,23,11,4,16,22,5.0
1495,22003,1610612756,PHX,Phoenix Suns,0020301130,2004-04-07,PHX vs. DEN,L,240,96,31,71,0.437,6,13,0.462,28,39,0.718,9,32,41,20,11,4,23,24,-15.0
1496,22003,1610612756,PHX,Phoenix Suns,0020301104,2004-04-03,PHX @ DAL,L,240,103,41,92,0.446,9,22,0.409,12,16,0.75,19,22,41,24,5,1,16,19,-21.0
1497,22003,1610612756,PHX,Phoenix Suns,0020301095,2004-04-02,PHX @ MEM,L,240,99,40,83,0.482,5,10,0.5,14,17,0.824,7,34,41,24,9,6,16,22,-10.0
1498,22003,1610612756,PHX,Phoenix Suns,0020301070,2004-03-29,PHX vs. WAS,W,240,101,37,75,0.493,2,12,0.167,25,33,0.758,8,35,43,16,7,6,16,29,6.0
1499,22003,1610612756,PHX,Phoenix Suns,0020301052,2004-03-27,PHX @ SAS,L,240,76,31,78,0.397,0,5,0.0,14,20,0.7,10,29,39,14,3,3,12,16,-29.0
1500,22003,1610612756,PHX,Phoenix Suns,0020301043,2004-03-26,PHX @ NOH,W,240,99,38,75,0.507,3,11,0.273,20,29,0.69,11,27,38,24,11,1,12,19,5.0
1501,22003,1610612756,PHX,Phoenix Suns,0020301025,2004-03-24,PHX @ PHI,L,240,94,34,76,0.447,5,14,0.357,21,24,0.875,17,23,40,15,7,4,16,30,-5.0
1502,22003,1610612756,PHX,Phoenix Suns,0020301018,2004-03-23,PHX @ CLE,W,240,103,45,79,0.57,4,11,0.364,9,18,0.5,10,31,41,25,10,3,16,25,17.0
1503,22003,1610612756,PHX,Phoenix Suns,0020301002,2004-03-20,PHX vs. MIL,W,240,123,43,79,0.544,10,18,0.556,27,32,0.844,11,29,40,21,8,2,15,24,12.0
1504,22003,1610612756,PHX,Phoenix Suns,0020300994,2004-03-19,PHX vs. MIN,L,240,80,32,84,0.381,5,16,0.313,11,17,0.647,8,31,39,17,10,2,11,17,-13.0
1505,22003,1610612756,PHX,Phoenix Suns,0020300974,2004-03-16,PHX vs. LAC,L,240,98,39,83,0.47,1,6,0.167,19,27,0.704,12,31,43,11,9,4,12,24,-12.0
1506,22003,1610612756,PHX,Phoenix Suns,0020300964,2004-03-15,PHX @ HOU,W,265,99,31,88,0.352,8,19,0.421,29,40,0.725,19,29,48,18,14,7,15,25,2.0
1507,22003,1610612756,PHX,Phoenix Suns,0020300954,2004-03-13,PHX vs. DAL,L,240,90,32,85,0.376,6,21,0.286,20,28,0.714,9,34,43,16,5,8,12,23,-23.0
1508,22003,1610612756,PHX,Phoenix Suns,0020300947,2004-03-12,PHX vs. UTA,L,240,90,32,79,0.405,3,14,0.214,23,32,0.719,15,29,44,14,10,5,17,32,-9.0
1509,22003,1610612756,PHX,Phoenix Suns,0020300915,2004-03-08,PHX @ DAL,L,240,90,31,69,0.449,5,17,0.294,23,31,0.742,13,28,41,21,5,4,19,19,-14.0
1510,22003,1610612756,PHX,Phoenix Suns,0020300901,2004-03-06,PHX vs. SAS,L,240,86,32,74,0.432,3,9,0.333,19,24,0.792,9,26,35,12,3,8,17,23,-21.0
1511,22003,1610612756,PHX,Phoenix Suns,0020300882,2004-03-03,PHX vs. NJN,W,240,87,35,81,0.432,5,13,0.385,12,22,0.545,12,34,46,10,11,1,6,18,13.0
1512,22003,1610612756,PHX,Phoenix Suns,0020300861,2004-02-29,PHX @ SAC,L,240,94,37,87,0.425,3,9,0.333,17,21,0.81,13,35,48,17,8,3,14,25,-14.0
1513,22003,1610612756,PHX,Phoenix Suns,0020300844,2004-02-27,PHX @ SEA,W,240,104,41,82,0.5,4,10,0.4,18,32,0.563,11,33,44,19,8,9,11,24,5.0
1514,22003,1610612756,PHX,Phoenix Suns,0020300832,2004-02-25,PHX vs. NYK,W,240,113,47,94,0.5,4,16,0.25,15,23,0.652,19,39,58,19,4,4,12,17,18.0
1515,22003,1610612756,PHX,Phoenix Suns,0020300808,2004-02-22,PHX vs. LAL,L,240,92,37,77,0.481,5,12,0.417,13,18,0.722,9,30,39,20,6,6,20,18,-12.0
1516,22003,1610612756,PHX,Phoenix Suns,0020300791,2004-02-20,PHX @ MEM,L,240,92,37,90,0.411,3,12,0.25,15,22,0.682,18,31,49,14,13,4,21,25,-5.0
1517,22003,1610612756,PHX,Phoenix Suns,0020300766,2004-02-17,PHX @ MIN,L,240,95,33,86,0.384,6,16,0.375,23,26,0.885,12,23,35,20,11,3,15,26,-15.0
1518,22003,1610612756,PHX,Phoenix Suns,0020300758,2004-02-11,PHX @ GSW,L,240,99,37,77,0.481,5,17,0.294,20,31,0.645,11,28,39,22,4,2,20,20,-11.0
1519,22003,1610612756,PHX,Phoenix Suns,0020300747,2004-02-10,PHX vs. TOR,L,240,94,36,83,0.434,5,12,0.417,17,22,0.773,12,22,34,19,10,0,12,19,-7.0
1520,22003,1610612756,PHX,Phoenix Suns,0020300728,2004-02-07,PHX vs. UTA,L,240,92,30,64,0.469,7,19,0.368,25,32,0.781,6,24,30,17,12,14,16,23,-4.0
1521,22003,1610612756,PHX,Phoenix Suns,0020300719,2004-02-06,PHX vs. SEA,L,240,105,45,98,0.459,12,26,0.462,3,9,0.333,15,28,43,22,6,3,8,21,-2.0
1522,22003,1610612756,PHX,Phoenix Suns,0020300707,2004-02-04,PHX vs. POR,L,240,97,32,70,0.457,4,16,0.25,29,36,0.806,8,25,33,13,6,4,16,14,-4.0
1523,22003,1610612756,PHX,Phoenix Suns,0020300690,2004-02-02,PHX vs. HOU,W,240,99,37,79,0.468,10,26,0.385,15,20,0.75,10,38,48,24,10,6,13,23,20.0
1524,22003,1610612756,PHX,Phoenix Suns,0020300673,2004-01-31,PHX @ NYK,L,240,105,36,92,0.391,7,19,0.368,26,30,0.867,13,31,44,16,8,2,6,16,-5.0
1525,22003,1610612756,PHX,Phoenix Suns,0020300661,2004-01-30,PHX @ WAS,L,241,100,41,94,0.436,6,26,0.231,12,20,0.6,11,30,41,26,17,3,16,33,-5.0
1526,22003,1610612756,PHX,Phoenix Suns,0020300648,2004-01-28,PHX @ IND,L,240,79,33,75,0.44,4,15,0.267,9,12,0.75,7,33,40,15,7,6,23,19,-22.0
1527,22003,1610612756,PHX,Phoenix Suns,0020300642,2004-01-27,PHX @ ATL,W,240,89,31,76,0.408,4,22,0.182,23,30,0.767,6,28,34,23,13,1,13,23,4.0
1528,22003,1610612756,PHX,Phoenix Suns,0020300630,2004-01-25,PHX @ MIN,L,240,95,36,85,0.424,7,19,0.368,16,20,0.8,9,31,40,24,4,1,9,22,-4.0
1529,22003,1610612756,PHX,Phoenix Suns,0020300618,2004-01-23,PHX vs. SAS,L,240,84,31,68,0.456,8,14,0.571,14,20,0.7,10,35,45,16,6,3,20,23,-2.0
1530,22003,1610612756,PHX,Phoenix Suns,0020300603,2004-01-21,PHX @ DEN,L,240,92,42,95,0.442,2,11,0.182,6,9,0.667,18,25,43,24,13,6,12,23,-5.0
1531,22003,1610612756,PHX,Phoenix Suns,0020300589,2004-01-19,PHX @ LAL,W,240,88,34,77,0.442,5,19,0.263,15,17,0.882,10,37,47,20,8,3,16,21,3.0
1532,22003,1610612756,PHX,Phoenix Suns,0020300577,2004-01-18,PHX vs. POR,W,240,96,36,84,0.429,7,17,0.412,17,21,0.81,13,30,43,20,15,3,21,21,4.0
1533,22003,1610612756,PHX,Phoenix Suns,0020300562,2004-01-16,PHX vs. GSW,W,240,104,40,71,0.563,9,12,0.75,15,20,0.75,9,29,38,22,5,7,20,25,11.0
1534,22003,1610612756,PHX,Phoenix Suns,0020300555,2004-01-15,PHX @ POR,W,240,105,44,80,0.55,5,8,0.625,12,18,0.667,14,23,37,24,12,3,16,26,9.0
1535,22003,1610612756,PHX,Phoenix Suns,0020300539,2004-01-13,PHX vs. DEN,L,240,92,39,80,0.488,5,12,0.417,9,13,0.692,9,25,34,21,10,7,18,25,-13.0
1536,22003,1610612756,PHX,Phoenix Suns,0020300514,2004-01-09,PHX vs. SAC,L,240,93,38,88,0.432,4,10,0.4,13,21,0.619,8,32,40,19,9,1,16,26,-20.0
1537,22003,1610612756,PHX,Phoenix Suns,0020300498,2004-01-07,PHX @ MIL,L,240,87,35,80,0.438,6,14,0.429,11,12,0.917,9,26,35,19,10,3,19,23,-8.0
1538,22003,1610612756,PHX,Phoenix Suns,0020300480,2004-01-05,PHX @ CHI,L,240,82,33,81,0.407,2,16,0.125,14,17,0.824,11,29,40,22,11,6,17,21,-5.0
1539,22003,1610612756,PHX,Phoenix Suns,0020300472,2004-01-04,PHX @ TOR,L,240,73,27,74,0.365,2,9,0.222,17,22,0.773,12,30,42,15,10,3,17,24,-10.0
1540,22003,1610612756,PHX,Phoenix Suns,0020300457,2004-01-02,PHX @ DET,L,240,81,30,76,0.395,4,11,0.364,17,19,0.895,7,27,34,20,4,9,13,19,-12.0
1541,22003,1610612756,PHX,Phoenix Suns,0020300437,2003-12-29,PHX @ LAC,W,240,113,46,87,0.529,4,16,0.25,17,24,0.708,13,20,33,21,13,2,11,27,8.0
1542,22003,1610612756,PHX,Phoenix Suns,0020300426,2003-12-28,PHX vs. PHI,W,240,100,32,77,0.416,9,23,0.391,27,30,0.9,13,30,43,18,10,7,13,27,8.0
1543,22003,1610612756,PHX,Phoenix Suns,0020300413,2003-12-26,PHX vs. BOS,L,240,102,36,86,0.419,7,21,0.333,23,28,0.821,14,28,42,18,11,6,16,27,-2.0
1544,22003,1610612756,PHX,Phoenix Suns,0020300399,2003-12-23,PHX @ SEA,L,240,90,36,84,0.429,6,17,0.353,12,15,0.8,10,26,36,19,7,5,16,21,-26.0
1545,22003,1610612756,PHX,Phoenix Suns,0020300385,2003-12-21,PHX @ LAL,L,240,101,42,94,0.447,5,18,0.278,12,19,0.632,18,25,43,22,11,2,10,24,-6.0
1546,22003,1610612756,PHX,Phoenix Suns,0020300378,2003-12-20,PHX vs. HOU,W,240,102,38,82,0.463,8,18,0.444,18,23,0.783,7,32,39,19,9,7,12,23,15.0
1547,22003,1610612756,PHX,Phoenix Suns,0020300359,2003-12-18,PHX @ POR,L,240,94,38,80,0.475,2,9,0.222,16,23,0.696,9,23,32,27,8,7,7,16,-7.0
1548,22003,1610612756,PHX,Phoenix Suns,0020300345,2003-12-16,PHX vs. SEA,W,265,92,37,96,0.385,4,15,0.267,14,19,0.737,13,28,41,14,17,1,13,24,1.0
1549,22003,1610612756,PHX,Phoenix Suns,0020300332,2003-12-14,PHX @ SAC,L,240,102,43,91,0.473,3,9,0.333,13,20,0.65,15,22,37,23,15,8,14,24,-5.0
1550,22003,1610612756,PHX,Phoenix Suns,0020300327,2003-12-13,PHX @ LAC,L,240,91,35,86,0.407,2,14,0.143,19,24,0.792,10,26,36,19,9,3,11,23,-15.0
1551,22003,1610612756,PHX,Phoenix Suns,0020300308,2003-12-11,PHX vs. NOH,L,240,101,40,74,0.541,9,17,0.529,12,18,0.667,3,22,25,28,8,1,13,23,-10.0
1552,22003,1610612756,PHX,Phoenix Suns,0020300292,2003-12-09,PHX @ MIA,L,240,72,25,70,0.357,6,19,0.316,16,19,0.842,4,26,30,17,9,7,17,23,-20.0
1553,22003,1610612756,PHX,Phoenix Suns,0020300285,2003-12-08,PHX @ ORL,L,240,98,42,96,0.438,5,18,0.278,9,11,0.818,18,28,46,27,6,4,10,20,-7.0
1554,22003,1610612756,PHX,Phoenix Suns,0020300271,2003-12-06,PHX @ NJN,L,240,88,36,88,0.409,2,18,0.111,14,19,0.737,10,32,42,18,13,4,16,25,-11.0
1555,22003,1610612756,PHX,Phoenix Suns,0020300260,2003-12-05,PHX @ BOS,W,240,110,36,81,0.444,7,19,0.368,31,39,0.795,10,39,49,20,12,8,17,24,4.0
1556,22003,1610612756,PHX,Phoenix Suns,0020300252,2003-12-03,PHX vs. MIN,L,240,79,34,89,0.382,1,7,0.143,10,12,0.833,9,31,40,15,7,1,11,18,-13.0
1557,22003,1610612756,PHX,Phoenix Suns,0020300239,2003-12-01,PHX vs. IND,L,240,82,34,79,0.43,2,7,0.286,12,19,0.632,12,29,41,20,9,8,16,19,-7.0
1558,22003,1610612756,PHX,Phoenix Suns,0020300219,2003-11-28,PHX vs. GSW,L,241,83,30,82,0.366,6,18,0.333,17,22,0.773,9,24,33,17,13,5,11,20,-9.0
1559,22003,1610612756,PHX,Phoenix Suns,0020300207,2003-11-26,PHX vs. DAL,W,239,121,43,79,0.544,10,17,0.588,25,30,0.833,17,35,52,26,7,3,16,18,31.0
1560,22003,1610612756,PHX,Phoenix Suns,0020300196,2003-11-25,PHX @ DEN,L,239,80,31,78,0.397,2,7,0.286,16,23,0.696,17,25,42,22,10,6,25,23,-30.0
1561,22003,1610612756,PHX,Phoenix Suns,0020300181,2003-11-22,PHX vs. MIA,W,239,100,38,71,0.535,6,13,0.462,18,24,0.75,7,30,37,25,8,4,18,29,2.0
1562,22003,1610612756,PHX,Phoenix Suns,0020300163,2003-11-20,PHX vs. ORL,W,239,96,40,78,0.513,6,12,0.5,10,14,0.714,8,26,34,28,11,7,12,19,7.0
1563,22003,1610612756,PHX,Phoenix Suns,0020300150,2003-11-18,PHX vs. CHI,W,240,95,36,76,0.474,0,8,0.0,23,32,0.719,10,36,46,28,13,4,14,22,13.0
1564,22003,1610612756,PHX,Phoenix Suns,0020300134,2003-11-15,PHX vs. DET,L,240,91,37,80,0.463,3,17,0.176,14,17,0.824,10,30,40,12,7,6,18,30,-9.0
1565,22003,1610612756,PHX,Phoenix Suns,0020300121,2003-11-14,PHX @ HOU,L,240,85,30,79,0.38,4,17,0.235,21,23,0.913,14,34,48,19,8,12,20,27,-5.0
1566,22003,1610612756,PHX,Phoenix Suns,0020300109,2003-11-12,PHX vs. ATL,L,240,94,36,84,0.429,4,18,0.222,18,25,0.72,13,28,41,14,11,7,11,19,-5.0
1567,22003,1610612756,PHX,Phoenix Suns,0020300094,2003-11-10,PHX @ GSW,W,240,99,40,82,0.488,5,11,0.455,14,18,0.778,9,36,45,22,4,2,9,22,3.0
1568,22003,1610612756,PHX,Phoenix Suns,0020300074,2003-11-07,PHX vs. MEM,W,239,96,39,81,0.481,4,14,0.286,14,20,0.7,12,35,47,20,3,3,13,23,8.0
1569,22003,1610612756,PHX,Phoenix Suns,0020300059,2003-11-05,PHX @ UTA,L,240,80,30,80,0.375,5,16,0.313,15,21,0.714,10,25,35,13,5,11,9,19,-11.0
1570,22003,1610612756,PHX,Phoenix Suns,0020300037,2003-11-01,PHX vs. LAL,L,240,99,38,92,0.413,8,17,0.471,15,15,1.0,8,30,38,22,7,5,9,29,-4.0
1571,22003,1610612756,PHX,Phoenix Suns,0020300018,2003-10-30,PHX vs. CLE,W,240,95,33,80,0.413,2,10,0.2,27,38,0.711,11,32,43,16,8,7,12,15,9.0
1572,22003,1610612756,PHX,Phoenix Suns,0020300002,2003-10-28,PHX @ SAS,L,240,82,30,83,0.361,5,10,0.5,17,21,0.81,17,26,43,14,7,5,18,32,-1.0
1573,12003,1610612756,PHX,Phoenix Suns,0010300008,2003-10-07,PHX vs. NJN,L,55,79,26,74,0.351,2,12,0.167,25,30,0.833,12,28,40,17,8,5,17,30,
1574,42002,1610612756,PHX,Phoenix Suns,0040200146,2003-05-01,PHX vs. SAS,L,240,85,32,88,0.364,8,22,0.364,13,16,0.813,19,32,51,16,9,4,19,27,-2.0
1575,42002,1610612756,PHX,Phoenix Suns,0040200145,2003-04-29,PHX @ SAS,L,240,82,30,82,0.366,5,12,0.417,17,25,0.68,11,29,40,17,13,8,19,32,-12.0
1576,42002,1610612756,PHX,Phoenix Suns,0040200144,2003-04-27,PHX vs. SAS,W,240,86,33,79,0.418,4,12,0.333,16,24,0.667,13,25,38,22,9,7,17,30,2.0
1577,42002,1610612756,PHX,Phoenix Suns,0040200143,2003-04-25,PHX vs. SAS,L,240,86,33,87,0.379,4,15,0.267,16,25,0.64,13,22,35,16,11,4,11,28,-13.0
1578,42002,1610612756,PHX,Phoenix Suns,0040200142,2003-04-21,PHX @ SAS,L,240,76,31,84,0.369,1,17,0.059,13,18,0.722,14,37,51,13,7,6,12,25,-8.0
1579,42002,1610612756,PHX,Phoenix Suns,0040200141,2003-04-19,PHX @ SAS,W,265,96,35,82,0.427,6,16,0.375,20,25,0.8,10,33,43,13,8,6,16,33,1.0
1580,22002,1610612756,PHX,Phoenix Suns,0020201187,2003-04-16,PHX @ SEA,L,240,70,31,74,0.419,1,11,0.091,7,13,0.538,8,35,43,17,7,1,16,18,-14.0
1581,22002,1610612756,PHX,Phoenix Suns,0020201175,2003-04-15,PHX @ POR,L,242,102,40,73,0.548,5,14,0.357,17,24,0.708,4,25,29,22,11,3,20,19,-18.0
1582,22002,1610612756,PHX,Phoenix Suns,0020201163,2003-04-13,PHX vs. SAS,W,240,92,35,68,0.515,4,8,0.5,18,21,0.857,4,24,28,22,11,8,19,24,7.0
1583,22002,1610612756,PHX,Phoenix Suns,0020201148,2003-04-11,PHX vs. GSW,W,240,117,48,99,0.485,6,17,0.353,15,18,0.833,15,28,43,29,9,3,8,22,16.0
1584,22002,1610612756,PHX,Phoenix Suns,0020201133,2003-04-09,PHX vs. DAL,W,240,112,45,88,0.511,7,15,0.467,15,22,0.682,10,34,44,30,15,9,11,20,23.0
1585,22002,1610612756,PHX,Phoenix Suns,0020201121,2003-04-08,PHX @ DEN,W,238,98,34,79,0.43,5,14,0.357,25,35,0.714,13,30,43,19,10,6,13,25,20.0
1586,22002,1610612756,PHX,Phoenix Suns,0020201113,2003-04-06,PHX @ LAL,L,265,113,47,107,0.439,1,8,0.125,18,25,0.72,22,31,53,25,15,4,15,24,-2.0
1587,22002,1610612756,PHX,Phoenix Suns,0020201102,2003-04-05,PHX vs. MIN,W,241,111,44,94,0.468,4,16,0.25,19,20,0.95,16,33,49,30,5,7,9,17,17.0
1588,22002,1610612756,PHX,Phoenix Suns,0020201072,2003-04-01,PHX vs. DEN,W,242,95,33,68,0.485,6,13,0.462,23,28,0.821,7,36,43,30,14,7,21,21,30.0
1589,22002,1610612756,PHX,Phoenix Suns,0020201055,2003-03-30,PHX @ IND,L,239,81,31,84,0.369,5,15,0.333,14,17,0.824,16,30,46,16,7,5,17,22,-11.0
1590,22002,1610612756,PHX,Phoenix Suns,0020201043,2003-03-28,PHX @ DET,W,240,94,37,70,0.529,1,6,0.167,19,21,0.905,8,30,38,20,8,8,15,19,3.0
1591,22002,1610612756,PHX,Phoenix Suns,0020201026,2003-03-26,PHX @ MEM,W,242,101,40,87,0.46,4,12,0.333,17,22,0.773,15,38,53,23,8,4,12,20,2.0
1592,22002,1610612756,PHX,Phoenix Suns,0020201014,2003-03-24,PHX vs. SEA,L,241,73,30,74,0.405,3,17,0.176,10,13,0.769,6,30,36,14,3,4,12,20,-9.0
1593,22002,1610612756,PHX,Phoenix Suns,0020200999,2003-03-22,PHX @ DAL,L,240,95,41,80,0.513,3,12,0.25,10,16,0.625,10,29,39,23,5,5,13,25,-7.0
1594,22002,1610612756,PHX,Phoenix Suns,0020200991,2003-03-21,PHX vs. WAS,W,240,109,46,84,0.548,8,14,0.571,9,12,0.75,14,32,46,27,12,8,17,19,26.0
1595,22002,1610612756,PHX,Phoenix Suns,0020200977,2003-03-19,PHX vs. UTA,L,241,86,34,82,0.415,5,16,0.313,13,21,0.619,12,26,38,22,10,6,12,25,-13.0
1596,22002,1610612756,PHX,Phoenix Suns,0020200959,2003-03-17,PHX vs. TOR,W,266,95,35,82,0.427,8,15,0.533,17,29,0.586,15,34,49,21,7,5,14,22,4.0
1597,22002,1610612756,PHX,Phoenix Suns,0020200955,2003-03-16,PHX @ HOU,L,240,75,26,78,0.333,1,10,0.1,22,31,0.71,17,27,44,11,6,5,14,26,-10.0
1598,22002,1610612756,PHX,Phoenix Suns,0020200931,2003-03-13,PHX vs. SAC,W,240,109,38,77,0.494,7,14,0.5,26,33,0.788,13,38,51,20,12,4,13,15,25.0
1599,22002,1610612756,PHX,Phoenix Suns,0020200920,2003-03-11,PHX @ GSW,L,242,98,42,98,0.429,2,10,0.2,12,20,0.6,16,25,41,30,9,3,11,21,-15.0
1600,22002,1610612756,PHX,Phoenix Suns,0020200907,2003-03-09,PHX vs. MIN,L,240,98,37,89,0.416,7,17,0.412,17,22,0.773,14,27,41,19,11,5,9,27,-7.0
1601,22002,1610612756,PHX,Phoenix Suns,0020200878,2003-03-05,PHX vs. POR,W,239,98,36,72,0.5,5,16,0.313,21,24,0.875,7,33,40,21,7,3,12,21,6.0
1602,22002,1610612756,PHX,Phoenix Suns,0020200868,2003-03-04,PHX @ SAS,W,240,104,39,66,0.591,10,13,0.769,16,25,0.64,6,25,31,22,8,2,16,20,7.0
1603,22002,1610612756,PHX,Phoenix Suns,0020200847,2003-03-01,PHX vs. NOH,L,240,92,35,82,0.427,5,12,0.417,17,21,0.81,6,27,33,22,10,11,11,14,-5.0
1604,22002,1610612756,PHX,Phoenix Suns,0020200824,2003-02-26,PHX @ MIL,W,240,118,45,85,0.529,12,18,0.667,16,23,0.696,7,32,39,21,3,5,9,22,6.0
1605,22002,1610612756,PHX,Phoenix Suns,0020200810,2003-02-24,PHX @ CHI,L,240,87,34,80,0.425,3,12,0.25,16,22,0.727,12,28,40,23,9,5,15,27,-3.0
1606,22002,1610612756,PHX,Phoenix Suns,0020200802,2003-02-23,PHX @ MIN,L,241,97,37,80,0.463,7,18,0.389,16,26,0.615,10,31,41,23,7,2,15,21,-2.0
1607,22002,1610612756,PHX,Phoenix Suns,0020200785,2003-02-21,PHX @ TOR,L,241,89,33,91,0.363,4,12,0.333,19,26,0.731,18,28,46,15,9,4,11,21,-3.0
1608,22002,1610612756,PHX,Phoenix Suns,0020200775,2003-02-19,PHX vs. HOU,L,239,89,31,76,0.408,5,17,0.294,22,27,0.815,8,24,32,15,8,4,12,22,-18.0
1609,22002,1610612756,PHX,Phoenix Suns,0020200756,2003-02-16,PHX vs. BOS,W,240,102,36,74,0.486,5,16,0.313,25,32,0.781,13,25,38,23,7,4,8,18,10.0
1610,22002,1610612756,PHX,Phoenix Suns,0020200741,2003-02-14,PHX vs. NYK,L,239,115,40,75,0.533,2,11,0.182,33,41,0.805,8,33,41,21,9,3,16,29,-1.0
