,GAME_ID,MATCHUP,HOME_TEAM,VISITOR_TEAM
14808,0020701003,DAL vs. LAL,1610612742,1610612747
14809,0020700984,DAL @ MIA,1610612748,1610612742
14810,0020700973,DAL vs. IND,1610612742,1610612754
14811,0020700960,DAL vs. CHA,1610612742,1610612766
14812,0020700944,DAL vs. NYK,1610612742,1610612752
14813,0020700931,DAL vs. NJN,1610612742,1610612751
14814,0020700911,DAL vs. HOU,1610612742,1610612745
14815,0020700887,DAL @ UTA,1610612762,1610612742
14816,0020700876,DAL @ LAL,1610612747,1610612742
14817,0020700865,DAL vs. SAC,1610612742,1610612758
14818,0020700856,DAL @ SAS,1610612759,1610612742
14819,0020700828,DAL @ MIN,1610612750,1610612742
14820,0020700810,DAL @ MEM,1610612763,1610612742
14821,0020700779,DAL @ PHX,1610612756,1610612742
14822,0020700774,DAL vs. POR,1610612742,1610612757
14823,0020700752,DAL @ PHI,1610612755,1610612742
14824,0020700746,DAL @ NJN,1610612751,1610612742
14825,0020700733,DAL vs. MEM,1610612742,1610612763
14826,0020700718,DAL vs. MIL,1610612742,1610612749
14827,0020700699,DAL @ ORL,1610612753,1610612742
14828,0020700697,DAL @ DET,1610612765,1610612742
14829,0020700652,DAL @ MEM,1610612763,1610612742
14830,0020700647,DAL vs. DEN,1610612742,1610612743
14831,0020700633,DAL vs. LAL,1610612742,1610612747
14832,0020700611,DAL @ CHA,1610612766,1610612742
14833,0020700596,DAL @ WAS,1610612764,1610612742
14834,0020700591,DAL vs. SEA,1610612742,1610612760
14835,0020700552,DAL @ SAC,1610612758,1610612742
14836,0020700540,DAL @ LAC,1610612746,1610612742
14837,0020700533,DAL @ SEA,1610612760,1610612742
14838,0020700516,DAL vs. DET,1610612742,1610612765
14839,0020700492,DAL @ MIN,1610612750,1610612742
14840,0020700481,DAL vs. MIA,1610612742,1610612748
14841,0020700466,DAL vs. GSW,1610612742,1610612744
14842,0020700416,DAL @ UTA,1610612762,1610612742
14843,0020700388,DAL vs. LAC,1610612742,1610612746
14844,0020700375,DAL vs. PHX,1610612742,1610612756
14845,0020700359,DAL vs. ORL,1610612742,1610612753
14846,0020700347,DAL @ HOU,1610612745,1610612742
14847,0020700314,DAL @ TOR,1610612761,1610612742
14848,0020700303,DAL @ NYK,1610612752,1610612742
14849,0020700292,DAL vs. UTA,1610612742,1610612762
14850,0020700274,DAL vs. DEN,1610612742,1610612743
14851,0020700269,DAL @ SAS,1610612759,1610612742
14852,0020700230,DAL vs. POR,1610612742,1610612757
14853,0020700215,DAL vs. MIN,1610612742,1610612750
14854,0020700199,DAL vs. WAS,1610612742,1610612764
14855,0020700190,DAL @ MIL,1610612749,1610612742
14856,0020700175,DAL @ IND,1610612754,1610612742
14857,0020700160,DAL @ HOU,1610612745,1610612742
14858,0020700154,DAL vs. TOR,1610612742,1610612761
14859,0020700138,DAL vs. MEM,1610612742,1610612763
14860,0020700117,DAL vs. SAS,1610612742,1610612759
14861,0020700100,DAL vs. PHI,1610612742,1610612755
14862,0020700085,DAL @ POR,1610612757,1610612742
14863,0020700065,DAL @ GSW,1610612744,1610612742
14864,0020700043,DAL vs. HOU,1610612742,1610612745
14865,0020700033,DAL vs. SAC,1610612742,1610612758
14866,0010700074,DAL vs. DET,1610612742,1610612765
14867,0010700064,DAL @ HOU,1610612745,1610612742
14868,0010700053,DAL @ SAC,1610612758,1610612742
14869,0010700035,DAL @ WAS,1610612764,1610612742
14870,0010700013,DAL vs. SAS,1610612742,1610612759
14871,1520700032,DAL @ HOU,1610612745,1610612742
14872,1520700020,DAL @ DEN,1610612743,1610612742
14873,1520700009,DAL @ POR,1610612757,1610612742
14874,1520700002,DAL vs. SEA,1610612742,1610612760
14875,0040600146,DAL @ GSW,1610612744,1610612742
14876,0040600145,DAL vs. GSW,1610612742,1610612744
14877,0040600144,DAL @ GSW,1610612744,1610612742
14878,0040600143,DAL @ GSW,1610612744,1610612742
14879,0040600142,DAL vs. GSW,1610612742,1610612744
14880,0040600141,DAL vs. GSW,1610612742,1610612744
14881,0020601229,DAL @ SEA,1610612760,1610612742
14882,0020601216,DAL @ GSW,1610612744,1610612742
14883,0020601194,DAL vs. SAS,1610612742,1610612759
14884,0020601183,DAL vs. UTA,1610612742,1610612762
14885,0020601169,DAL @ MIN,1610612750,1610612742
14886,0020601153,DAL vs. LAC,1610612742,1610612746
14887,0020601140,DAL vs. POR,1610612742,1610612757
14888,0020601132,DAL @ DEN,1610612743,1610612742
14889,0020601106,DAL @ SAC,1610612758,1610612742
14890,0020601092,DAL @ PHX,1610612756,1610612742
14891,0020601079,DAL vs. NYK,1610612742,1610612752
14892,0020601065,DAL vs. MIL,1610612742,1610612749
14893,0020600999,DAL @ NYK,1610612752,1610612742
14894,0020600989,DAL @ DET,1610612765,1610612742
14895,0020600965,DAL vs. PHX,1610612742,1610612756
14896,0020600947,DAL @ GSW,1610612744,1610612742
14897,0020600941,DAL @ LAL,1610612747,1610612742
14898,0020600903,DAL vs. NJN,1610612742,1610612751
14899,0020600884,DAL vs. ORL,1610612742,1610612753
14900,0020600854,DAL @ MIN,1610612750,1610612742
14901,0020600830,DAL vs. DEN,1610612742,1610612743
14902,0020600813,DAL vs. MIA,1610612742,1610612748
14903,0020600788,DAL @ HOU,1610612745,1610612742
14904,0020600770,DAL @ MIL,1610612749,1610612742
14905,0020600761,DAL @ PHI,1610612755,1610612742
14906,0020600746,DAL vs. HOU,1610612742,1610612745
14907,0020600733,DAL vs. MEM,1610612742,1610612763
14908,0020600705,DAL vs. MIN,1610612742,1610612750
14909,0020600680,DAL @ MEM,1610612763,1610612742
14910,0020600673,DAL vs. SEA,1610612742,1610612760
14911,0020600651,DAL vs. SAC,1610612742,1610612758
14912,0020600617,DAL @ ORL,1610612753,1610612742
14913,0020600602,DAL @ MIA,1610612748,1610612742
14914,0020600580,DAL vs. LAL,1610612742,1610612747
14915,0020600566,DAL vs. HOU,1610612742,1610612745
14916,0020600552,DAL @ TOR,1610612761,1610612742
14917,0020600531,DAL @ IND,1610612754,1610612742
14918,0020600524,DAL vs. POR,1610612742,1610612757
14919,0020600513,DAL @ UTA,1610612762,1610612742
14920,0020600504,DAL @ LAL,1610612747,1610612742
14921,0020600484,DAL @ SAS,1610612759,1610612742
14922,0020600477,DAL vs. IND,1610612742,1610612754
14923,0020600464,DAL vs. SEA,1610612742,1610612760
14924,0020600455,DAL @ DEN,1610612743,1610612742
14925,0020600426,DAL vs. PHX,1610612742,1610612756
14926,0020600409,DAL vs. CHA,1610612742,1610612766
14927,0020600388,DAL vs. LAC,1610612742,1610612746
14928,0020600376,DAL @ SEA,1610612760,1610612742
14929,0020600361,DAL @ SAC,1610612758,1610612742
14930,0020600335,DAL vs. PHI,1610612742,1610612755
14931,0020600324,DAL vs. LAL,1610612742,1610612747
14932,0020600307,DAL @ UTA,1610612762,1610612742
14933,0020600293,DAL vs. DEN,1610612742,1610612743
14934,0020600272,DAL vs. DET,1610612742,1610612765
14935,0020600255,DAL @ NJN,1610612751,1610612742
14936,0020600248,DAL @ WAS,1610612764,1610612742
14937,0020600230,DAL vs. SAC,1610612742,1610612758
14938,0020600216,DAL vs. TOR,1610612742,1610612761
14939,0020600201,DAL vs. MIN,1610612742,1610612750
14940,0020600179,DAL @ SAS,1610612759,1610612742
14941,0020600155,DAL vs. WAS,1610612742,1610612764
14942,0020600144,DAL @ CHA,1610612766,1610612742
14943,0020600137,DAL vs. MEM,1610612742,1610612763
14944,0020600124,DAL @ MEM,1610612763,1610612742
14945,0020600095,DAL @ POR,1610612757,1610612742
14946,0020600070,DAL @ PHX,1610612756,1610612742
14947,0020600067,DAL @ LAC,1610612746,1610612742
14948,0020600048,DAL vs. GSW,1610612742,1610612744
14949,0020600036,DAL @ HOU,1610612745,1610612742
14950,0020600016,DAL vs. SAS,1610612742,1610612759
14951,0010600120,DAL @ SAS,1610612759,1610612742
14952,0010600084,DAL vs. WAS,1610612742,1610612764
14953,0010600070,DAL vs. MIL,1610612742,1610612749
14954,0010600056,DAL vs. HOU,1610612742,1610612745
14955,0010600039,DAL @ MIL,1610612749,1610612742
14956,0010600025,DAL vs. SAC,1610612742,1610612758
14957,0040500406,DAL vs. MIA,1610612742,1610612748
14958,0040500405,DAL @ MIA,1610612748,1610612742
14959,0040500404,DAL @ MIA,1610612748,1610612742
14960,0040500403,DAL @ MIA,1610612748,1610612742
14961,0040500402,DAL vs. MIA,1610612742,1610612748
14962,0040500401,DAL vs. MIA,1610612742,1610612748
14963,0040500316,DAL @ PHX,1610612756,1610612742
14964,0040500315,DAL vs. PHX,1610612742,1610612756
14965,0040500314,DAL @ PHX,1610612756,1610612742
14966,0040500313,DAL @ PHX,1610612756,1610612742
14967,0040500312,DAL vs. PHX,1610612742,1610612756
14968,0040500311,DAL vs. PHX,1610612742,1610612756
14969,0040500227,DAL @ SAS,1610612759,1610612742
14970,0040500226,DAL vs. SAS,1610612742,1610612759
14971,0040500225,DAL @ SAS,1610612759,1610612742
14972,0040500224,DAL vs. SAS,1610612742,1610612759
14973,0040500223,DAL vs. SAS,1610612742,1610612759
14974,0040500222,DAL @ SAS,1610612759,1610612742
14975,0040500221,DAL @ SAS,1610612759,1610612742
14976,0040500174,DAL @ MEM,1610612763,1610612742
14977,0040500173,DAL @ MEM,1610612763,1610612742
14978,0040500172,DAL vs. MEM,1610612742,1610612763
14979,0040500171,DAL vs. MEM,1610612742,1610612763
14980,0020501226,DAL vs. LAC,1610612742,1610612746
14981,0020501200,DAL vs. UTA,1610612742,1610612762
14982,0020501176,DAL @ PHX,1610612756,1610612742
14983,0020501173,DAL @ GSW,1610612744,1610612742
14984,0020501155,DAL @ LAC,1610612746,1610612742
14985,0020501128,DAL @ SAS,1610612759,1610612742
14986,0020501104,DAL vs. SAC,1610612742,1610612758
14987,0020501087,DAL vs. DEN,1610612742,1610612743
14988,0020501069,DAL @ ORL,1610612753,1610612742
14989,0020501048,DAL @ DET,1610612765,1610612742
14990,0020501014,DAL vs. GSW,1610612742,1610612744
14991,0020500997,DAL vs. HOU,1610612742,1610612745
14992,0020500979,DAL @ NJN,1610612751,1610612742
14993,0020500964,DAL @ WAS,1610612764,1610612742
14994,0020500957,DAL @ HOU,1610612745,1610612742
14995,0020500934,DAL @ SAC,1610612758,1610612742
14996,0020500924,DAL @ UTA,1610612762,1610612742
14997,0020500908,DAL @ POR,1610612757,1610612742
14998,0020500895,DAL vs. POR,1610612742,1610612757
14999,0020500877,DAL vs. PHX,1610612742,1610612756
15000,0020500862,DAL vs. CHA,1610612742,1610612766
15001,0020500856,DAL @ SAS,1610612759,1610612742
15002,0020500833,DAL vs. PHI,1610612742,1610612755
15003,0020500814,DAL vs. TOR,1610612742,1610612761
15004,0020500801,DAL vs. MEM,1610612742,1610612763
15005,0020500785,DAL vs. LAC,1610612742,1610612746
15006,0020500773,DAL vs. WAS,1610612742,1610612764
15007,0020500755,DAL vs. NYK,1610612742,1610612752
15008,0020500734,DAL @ DEN,1610612743,1610612742
15009,0020500723,DAL vs. MIA,1610612742,1610612748
15010,0020500709,DAL vs. LAL,1610612742,1610612747
15011,0020500691,DAL vs. SEA,1610612742,1610612760
15012,0020500668,DAL @ MEM,1610612763,1610612742
15013,0020500637,DAL vs. UTA,1610612742,1610612762
15014,0020500618,DAL @ SEA,1610612760,1610612742
15015,0020500615,DAL @ GSW,1610612744,1610612742
15016,0020500590,DAL @ POR,1610612757,1610612742
15017,0020500574,DAL @ LAC,1610612746,1610612742
15018,0020500557,DAL @ HOU,1610612745,1610612742
15019,0020500546,DAL vs. MIL,1610612742,1610612749
15020,0020500527,DAL vs. NJN,1610612742,1610612751
15021,0020500503,DAL @ NYK,1610612752,1610612742
15022,0020500478,DAL vs. MIN,1610612742,1610612750
15023,0020500468,DAL @ DEN,1610612743,1610612742
15024,0020500452,DAL @ MIN,1610612750,1610612742
15025,0020500445,DAL vs. POR,1610612742,1610612757
15026,0020500423,DAL vs. GSW,1610612742,1610612744
15027,0020500392,DAL vs. IND,1610612742,1610612754
15028,0020500384,DAL @ SEA,1610612760,1610612742
15029,0020500370,DAL @ SAC,1610612758,1610612742
15030,0020500359,DAL @ LAL,1610612747,1610612742
15031,0020500344,DAL vs. MIN,1610612742,1610612750
15032,0020500330,DAL vs. ORL,1610612742,1610612753
15033,0020500316,DAL vs. PHX,1610612742,1610612756
15034,0020500297,DAL vs. LAL,1610612742,1610612747
15035,0020500273,DAL @ MEM,1610612763,1610612742
15036,0020500250,DAL @ IND,1610612754,1610612742
15037,0020500217,DAL vs. SAS,1610612742,1610612759
15038,0020500199,DAL @ MIL,1610612749,1610612742
15039,0020500193,DAL @ TOR,1610612761,1610612742
15040,0020500187,DAL vs. MEM,1610612742,1610612763
15041,0020500172,DAL @ MIA,1610612748,1610612742
15042,0020500153,DAL vs. HOU,1610612742,1610612745
15043,0020500136,DAL vs. DET,1610612742,1610612765
15044,0020500105,DAL vs. DEN,1610612742,1610612743
15045,0020500075,DAL @ CHA,1610612766,1610612742
15046,0020500056,DAL @ PHI,1610612755,1610612742
15047,0020500039,DAL vs. SAS,1610612742,1610612759
15048,0020500014,DAL @ UTA,1610612762,1610612742
15049,0020500003,DAL @ PHX,1610612756,1610612742
15050,0010500109,DAL vs. DET,1610612742,1610612756
15051,0010500096,DAL vs. MIL,1610612742,1610612749
15052,0010500083,DAL vs. LAC,1610612742,1610612746
15053,0010500072,DAL vs. NYK,1610612742,1610612752
15054,0010500052,DAL @ DET,1610612765,1610612742
15055,0010500039,DAL @ NYK,1610612752,1610612742
15056,0010500017,DAL @ LAC,1610612746,1610612742
15057,0010500005,DAL @ SAC,1610612758,1610612742
15058,0040400226,DAL vs. PHX,1610612742,1610612756
15059,0040400225,DAL @ PHX,1610612756,1610612742
15060,0040400224,DAL vs. PHX,1610612742,1610612756
15061,0040400223,DAL vs. PHX,1610612742,1610612756
15062,0040400222,DAL @ PHX,1610612756,1610612742
15063,0040400221,DAL @ PHX,1610612756,1610612742
15064,0040400177,DAL vs. HOU,1610612742,1610612745
15065,0040400176,DAL @ HOU,1610612745,1610612742
15066,0040400175,DAL vs. HOU,1610612742,1610612745
15067,0040400174,DAL @ HOU,1610612745,1610612742
15068,0040400173,DAL @ HOU,1610612745,1610612742
15069,0040400172,DAL vs. HOU,1610612742,1610612745
15070,0040400171,DAL vs. HOU,1610612742,1610612745
15071,0020401224,DAL @ MEM,1610612763,1610612742
15072,0020401215,DAL vs. SEA,1610612742,1610612760
15073,0020401196,DAL @ LAL,1610612747,1610612742
15074,0020401172,DAL @ POR,1610612757,1610612742
15075,0020401168,DAL @ SEA,1610612760,1610612742
15076,0020401151,DAL vs. MEM,1610612742,1610612763
15077,0020401136,DAL vs. UTA,1610612742,1610612762
15078,0020401117,DAL vs. SAS,1610612742,1610612759
15079,0020401101,DAL vs. ORL,1610612742,1610612753
15080,0020401066,DAL @ PHI,1610612755,1610612742
15081,0020401039,DAL @ DET,1610612765,1610612742
15082,0020401011,DAL @ SAC,1610612758,1610612742
15083,0020401005,DAL @ GSW,1610612744,1610612742
15084,0020400974,DAL vs. CHA,1610612742,1610612766
15085,0020400955,DAL vs. POR,1610612742,1610612757
15086,0020400941,DAL vs. MIN,1610612742,1610612750
15087,0020400920,DAL @ MIN,1610612750,1610612742
15088,0020400909,DAL @ MIL,1610612749,1610612742
15089,0020400903,DAL vs. LAL,1610612742,1610612747
15090,0020400883,DAL vs. TOR,1610612742,1610612761
15091,0020400872,DAL @ HOU,1610612745,1610612742
15092,0020400864,DAL @ LAL,1610612747,1610612742
15093,0020400850,DAL @ LAC,1610612746,1610612742
15094,0020400817,DAL vs. PHX,1610612742,1610612756
15095,0020400802,DAL vs. SAC,1610612742,1610612758
15096,0020400797,DAL @ UTA,1610612762,1610612742
15097,0020400781,DAL @ PHX,1610612756,1610612742
15098,0020400768,DAL @ GSW,1610612744,1610612742
15099,0020400754,DAL @ SEA,1610612760,1610612742
15100,0020400741,DAL @ SAC,1610612758,1610612742
15101,0020400699,DAL @ TOR,1610612761,1610612742
15102,0020400682,DAL @ IND,1610612754,1610612742
15103,0020400664,DAL vs. MIA,1610612742,1610612748
15104,0020400644,DAL vs. PHI,1610612742,1610612755
15105,0020400621,DAL @ POR,1610612757,1610612742
15106,0020400605,DAL @ LAC,1610612746,1610612742
15107,0020400593,DAL vs. DEN,1610612742,1610612743
15108,0020400574,DAL @ CHA,1610612766,1610612742
15109,0020400570,DAL vs. LAC,1610612742,1610612746
15110,0020400557,DAL vs. WAS,1610612742,1610612764
15111,0020400538,DAL vs. NJN,1610612742,1610612751
15112,0020400525,DAL @ SAS,1610612759,1610612742
15113,0020400511,DAL vs. HOU,1610612742,1610612745
15114,0020400486,DAL vs. IND,1610612742,1610612754
15115,0020400461,DAL vs. LAL,1610612742,1610612747
15116,0020400437,DAL vs. MIL,1610612742,1610612749
15117,0020400390,DAL @ DEN,1610612743,1610612742
15118,0020400362,DAL @ NYK,1610612752,1610612742
15119,0020400313,DAL vs. GSW,1610612742,1610612744
15120,0020400291,DAL @ HOU,1610612745,1610612742
15121,0020400274,DAL vs. SEA,1610612742,1610612760
15122,0020400259,DAL @ MIN,1610612750,1610612742
15123,0020400251,DAL vs. DET,1610612742,1610612765
15124,0020400241,DAL vs. UTA,1610612742,1610612762
15125,0020400222,DAL vs. HOU,1610612742,1610612745
15126,0020400208,DAL vs. SAS,1610612742,1610612759
15127,0020400188,DAL @ MEM,1610612763,1610612742
15128,0020400171,DAL vs. POR,1610612742,1610612757
15129,0020400166,DAL @ SAS,1610612759,1610612742
15130,0020400147,DAL vs. MIN,1610612742,1610612750
15131,0020400143,DAL @ DEN,1610612743,1610612742
15132,0020400124,DAL vs. NYK,1610612742,1610612752
15133,0020400102,DAL vs. PHX,1610612742,1610612756
15134,0020400091,DAL @ WAS,1610612764,1610612742
15135,0020400080,DAL @ NJN,1610612751,1610612742
15136,0020400069,DAL @ MIA,1610612748,1610612742
15137,0020400048,DAL @ ORL,1610612753,1610612742
15138,0020400045,DAL vs. GSW,1610612742,1610612744
15139,0020400039,DAL vs. MEM,1610612742,1610612763
15140,0020400002,DAL vs. SAC,1610612742,1610612758
15141,0010400110,DAL vs. SAC,1610612742,1610612758
15142,0010400097,DAL vs. SAS,1610612742,1610612759
15143,0010400083,DAL @ NYK,1610612752,1610612742
15144,0010400079,DAL @ MIL,1610612749,1610612742
15145,0040300175,DAL @ SAC,1610612758,1610612742
15146,0040300174,DAL vs. SAC,1610612742,1610612758
15147,0040300173,DAL vs. SAC,1610612742,1610612758
15148,0040300172,DAL @ SAC,1610612758,1610612742
15149,0040300171,DAL @ SAC,1610612758,1610612742
15150,0020301186,DAL @ HOU,1610612745,1610612742
15151,0020301173,DAL vs. MEM,1610612742,1610612763
15152,0020301159,DAL @ GSW,1610612744,1610612742
15153,0020301147,DAL @ SEA,1610612760,1610612742
15154,0020301134,DAL vs. UTA,1610612742,1610612762
15155,0020301120,DAL vs. SEA,1610612742,1610612760
15156,0020301104,DAL vs. PHX,1610612742,1610612756
15157,0020301087,DAL vs. SAC,1610612742,1610612758
15158,0020301057,DAL @ ORL,1610612753,1610612742
15159,0020301041,DAL @ MIA,1610612748,1610612742
15160,0020301028,DAL @ IND,1610612754,1610612742
15161,0020301013,DAL @ PHI,1610612755,1610612742
15162,0020301004,DAL @ NJN,1610612751,1610612742
15163,0020300963,DAL @ LAC,1610612746,1610612742
15164,0020300954,DAL @ PHX,1610612756,1610612742
15165,0020300937,DAL @ SAC,1610612758,1610612742
15166,0020300915,DAL vs. PHX,1610612742,1610612756
15167,0020300904,DAL @ HOU,1610612745,1610612742
15168,0020300892,DAL @ SAS,1610612759,1610612742
15169,0020300879,DAL @ MIN,1610612750,1610612742
15170,0020300870,DAL vs. SEA,1610612742,1610612760
15171,0020300853,DAL vs. POR,1610612742,1610612757
15172,0020300835,DAL vs. SAS,1610612742,1610612759
15173,0020300820,DAL vs. LAC,1610612742,1610612746
15174,0020300799,DAL vs. HOU,1610612742,1610612745
15175,0020300767,DAL @ MEM,1610612763,1610612742
15176,0020300746,DAL vs. NYK,1610612742,1610612752
15177,0020300727,DAL vs. DET,1610612742,1610612765
15178,0020300696,DAL vs. GSW,1610612742,1610612744
15179,0020300669,DAL vs. DEN,1610612742,1610612743
15180,0020300654,DAL @ UTA,1610612762,1610612742
15181,0020300643,DAL @ SEA,1610612760,1610612742
15182,0020300628,DAL vs. SAC,1610612742,1610612758
15183,0020300606,DAL vs. LAL,1610612742,1610612747
15184,0020300593,DAL vs. NJN,1610612742,1610612751
15185,0020300574,DAL @ POR,1610612757,1610612742
15186,0020300561,DAL @ DEN,1610612743,1610612742
15187,0020300549,DAL vs. PHI,1610612742,1610612755
15188,0020300529,DAL @ NYK,1610612752,1610612742
15189,0020300525,DAL @ DET,1610612765,1610612742
15190,0020300510,DAL vs. IND,1610612742,1610612754
15191,0020300499,DAL vs. GSW,1610612742,1610612744
15192,0020300483,DAL @ UTA,1610612762,1610612742
15193,0020300469,DAL vs. MIN,1610612742,1610612750
15194,0020300460,DAL @ MIL,1610612749,1610612742
15195,0020300444,DAL vs. MIL,1610612742,1610612749
15196,0020300421,DAL vs. MEM,1610612742,1610612763
15197,0020300402,DAL @ SAC,1610612758,1610612742
15198,0020300398,DAL @ POR,1610612757,1610612742
15199,0020300376,DAL vs. LAC,1610612742,1610612746
15200,0020300357,DAL @ MIN,1610612750,1610612742
15201,0020300335,DAL vs. TOR,1610612742,1610612761
15202,0020300318,DAL @ LAL,1610612747,1610612742
15203,0020300305,DAL @ LAC,1610612746,1610612742
15204,0020300276,DAL vs. ORL,1610612742,1610612753
15205,0020300258,DAL vs. LAL,1610612742,1610612747
15206,0020300244,DAL vs. WAS,1610612742,1610612764
15207,0020300228,DAL vs. MIN,1610612742,1610612750
15208,0020300217,DAL @ DEN,1610612743,1610612742
15209,0020300207,DAL @ PHX,1610612756,1610612742
15210,0020300180,DAL vs. DEN,1610612742,1610612743
15211,0020300162,DAL vs. SAS,1610612742,1610612759
15212,0020300142,DAL vs. POR,1610612742,1610612757
15213,0020300131,DAL @ MEM,1610612763,1610612742
15214,0020300112,DAL vs. HOU,1610612742,1610612745
15215,0020300082,DAL @ SAS,1610612759,1610612742
15216,0020300063,DAL @ TOR,1610612761,1610612742
15217,0020300053,DAL @ WAS,1610612764,1610612742
15218,0020300045,DAL vs. MIA,1610612742,1610612748
15219,0020300033,DAL vs. UTA,1610612742,1610612762
15220,0020300013,DAL @ GSW,1610612744,1610612742
15221,0020300003,DAL @ LAL,1610612747,1610612742
15222,0010300004,DAL vs. ORL,1610612742,1610612753
15223,0010300001,DAL @ UTA,1610612762,1610612742
15224,0040200316,DAL vs. SAS,1610612742,1610612759
15225,0040200315,DAL @ SAS,1610612759,1610612742
15226,0040200314,DAL vs. SAS,1610612742,1610612759
15227,0040200313,DAL vs. SAS,1610612742,1610612759
15228,0040200312,DAL @ SAS,1610612759,1610612742
15229,0040200311,DAL @ SAS,1610612759,1610612742
15230,0040200237,DAL vs. SAC,1610612742,1610612758
15231,0040200236,DAL @ SAC,1610612758,1610612742
15232,0040200235,DAL vs. SAC,1610612742,1610612758
15233,0040200234,DAL @ SAC,1610612758,1610612742
15234,0040200233,DAL @ SAC,1610612758,1610612742
15235,0040200232,DAL vs. SAC,1610612742,1610612758
15236,0040200231,DAL vs. SAC,1610612742,1610612758
15237,0040200167,DAL vs. POR,1610612742,1610612757
15238,0040200166,DAL @ POR,1610612757,1610612742
15239,0040200165,DAL vs. POR,1610612742,1610612757
15240,0040200164,DAL @ POR,1610612757,1610612742
15241,0040200163,DAL @ POR,1610612757,1610612742
15242,0040200162,DAL vs. POR,1610612742,1610612757
15243,0040200161,DAL vs. POR,1610612742,1610612757
15244,0020201184,DAL @ SAS,1610612759,1610612742
15245,0020201168,DAL vs. SEA,1610612742,1610612760
15246,0020201154,DAL vs. GSW,1610612742,1610612744
15247,0020201147,DAL @ UTA,1610612762,1610612742
15248,0020201133,DAL @ PHX,1610612756,1610612742
15249,0020201123,DAL @ LAL,1610612747,1610612742
15250,0020201101,DAL vs. ORL,1610612742,1610612753
15251,0020201086,DAL vs. LAL,1610612742,1610612747
15252,0020201054,DAL @ MIN,1610612750,1610612742
15253,0020201047,DAL @ POR,1610612757,1610612742
15254,0020201033,DAL @ LAC,1610612746,1610612742
15255,0020201012,DAL @ DEN,1610612743,1610612742
15256,0020200999,DAL vs. PHX,1610612742,1610612756
15257,0020200982,DAL vs. SAS,1610612742,1610612759
15258,0020200951,DAL @ SAC,1610612758,1610612742
15259,0020200942,DAL @ GSW,1610612744,1610612742
15260,0020200932,DAL @ SEA,1610612760,1610612742
15261,0020200911,DAL vs. MIN,1610612742,1610612750
15262,0020200897,DAL vs. UTA,1610612742,1610612762
15263,0020200887,DAL @ MIA,1610612748,1610612742
15264,0020200867,DAL vs. NJN,1610612742,1610612751
15265,0020200846,DAL vs. MEM,1610612742,1610612763
15266,0020200832,DAL vs. SAC,1610612742,1610612758
15267,0020200813,DAL @ ORL,1610612753,1610612742
15268,0020200800,DAL @ WAS,1610612764,1610612742
15269,0020200789,DAL @ HOU,1610612745,1610612742
15270,0020200781,DAL vs. SAS,1610612742,1610612759
15271,0020200745,DAL vs. MIA,1610612742,1610612748
15272,0020200737,DAL @ MEM,1610612763,1610612742
15273,0020200726,DAL @ MIL,1610612749,1610612742
15274,0020200712,DAL @ MIN,1610612750,1610612742
15275,0020200695,DAL vs. SAC,1610612742,1610612758
15276,0020200686,DAL @ UTA,1610612762,1610612742
15277,0020200673,DAL vs. DEN,1610612742,1610612743
15278,0020200653,DAL vs. MIN,1610612742,1610612750
15279,0020200649,DAL @ HOU,1610612745,1610612742
15280,0020200629,DAL vs. POR,1610612742,1610612757
15281,0020200606,DAL @ NYK,1610612752,1610612742
15282,0020200603,DAL @ PHI,1610612755,1610612742
15283,0020200589,DAL vs. HOU,1610612742,1610612745
15284,0020200575,DAL @ SEA,1610612760,1610612742
15285,0020200562,DAL @ PHX,1610612756,1610612742
15286,0020200549,DAL @ SAC,1610612758,1610612742
15287,0020200524,DAL @ LAC,1610612746,1610612742
15288,0020200485,DAL vs. DEN,1610612742,1610612743
15289,0020200463,DAL vs. PHI,1610612742,1610612755
15290,0020200451,DAL vs. LAC,1610612742,1610612746
15291,0020200438,DAL vs. MIL,1610612742,1610612749
15292,0020200424,DAL vs. NYK,1610612742,1610612752
15293,0020200398,DAL vs. WAS,1610612742,1610612764
15294,0020200375,DAL vs. UTA,1610612742,1610612762
15295,0020200362,DAL @ DEN,1610612743,1610612742
15296,0020200353,DAL vs. IND,1610612742,1610612754
15297,0020200334,DAL vs. MEM,1610612742,1610612763
15298,0020200313,DAL @ SAS,1610612759,1610612742
15299,0020200303,DAL vs. LAC,1610612742,1610612746
15300,0020200288,DAL @ GSW,1610612744,1610612742
15301,0020200278,DAL @ LAL,1610612747,1610612742
15302,0020200264,DAL @ POR,1610612757,1610612742
15303,0020200246,DAL vs. TOR,1610612742,1610612761
15304,0020200216,DAL @ IND,1610612754,1610612742
15305,0020200208,DAL @ DET,1610612765,1610612742
15306,0020200185,DAL vs. SEA,1610612742,1610612760
15307,0020200166,DAL vs. HOU,1610612742,1610612745
15308,0020200151,DAL vs. LAL,1610612742,1610612747
15309,0020200131,DAL @ NJN,1610612751,1610612742
15310,0020200097,DAL vs. POR,1610612742,1610612757
15311,0020200088,DAL vs. DET,1610612742,1610612765
15312,0020200062,DAL @ TOR,1610612761,1610612742
15313,0020200050,DAL vs. GSW,1610612742,1610612744
15314,0020200038,DAL vs. PHX,1610612742,1610612756
15315,0020200012,DAL @ MEM,1610612763,1610612742
15316,0040100225,DAL @ SAC,1610612758,1610612742
